date,bank,bse50,chinext50,cni2000,csi100,csi1000,csi2000,csi300,csi500,csi800,csi_a50,csi_a500,csi_all,dividend,growth,lowvol,sme100,sse180,sse50,ssecomp,star100,star50,sz100,szcomponent,value300
2025-08-29,15365.75,1659.53,1.342,1.297,6615.15,8540.85,1.6,6591.65,8721.67,7016.91,1.304,1.134,7692.25,11503.57,3.282,23973.51,4.238,15870.87,5019.78,1.952,1.313,1381.56,6.504,1.139,9926.42
2025-09-01,15199.56,1653.6,1.374,1.309,6658.73,8612.75,1.614,6631.78,8803.82,7065.91,1.298,1.142,7753.77,11475.97,3.353,23941.26,4.234,16001.64,5029.0,1.961,1.346,1397.87,6.563,1.149,9852.77
2025-09-02,15497.86,1660.2,1.336,1.279,6626.44,8397.73,1.583,6583.03,8619.83,6988.17,1.295,1.13,7638.93,11512.16,3.263,24141.37,4.155,15948.18,5048.7,1.958,1.301,1368.13,6.436,1.128,9917.01
2025-09-03,15315.59,1635.49,1.354,1.26,6603.3,8274.96,1.548,6538.13,8505.06,6928.41,1.283,1.12,7547.18,11415.15,3.288,23873.24,4.098,15817.66,4994.91,1.934,1.295,1345.68,6.4,1.113,9788.63
2025-09-04,15434.62,1622.36,1.289,1.236,6447.1,8084.8,1.542,6400.17,8294.61,6775.52,1.268,1.096,7395.09,11410.18,3.152,23935.65,4.001,15460.77,4911.21,1.923,1.231,1263.8,6.24,1.083,9781.84
2025-09-05,15283.66,1705.84,1.394,1.271,6613.18,8320.0,1.582,6540.07,8561.47,6942.1,1.295,1.124,7584.23,11445.41,3.373,23827.44,4.139,15715.66,4964.78,1.939,1.289,1306.62,6.495,1.126,9790.26
2025-09-08,15195.59,1736.24,1.365,1.286,6639.64,8395.17,1.607,6550.87,8658.8,6971.53,1.302,1.129,7636.35,11533.79,3.331,23856.63,4.223,15757.96,4960.84,1.947,1.293,1314.15,6.498,1.132,9778.9
2025-09-09,15324.33,1699.76,1.336,1.266,6574.69,8297.98,1.583,6504.96,8580.6,6918.88,1.293,1.119,7567.22,11559.63,3.259,23956.77,4.181,15658.18,4941.85,1.939,1.271,1282.9,6.407,1.122,9802.54
2025-09-10,15341.66,1697.02,1.351,1.266,6587.23,8303.19,1.585,6518.42,8584.93,6930.3,1.291,1.121,7582.85,11503.05,3.294,23914.11,4.185,15699.04,4960.35,1.939,1.27,1296.94,6.426,1.123,9786.72
2025-09-11,15424.48,1724.02,1.432,1.303,6734.91,8498.09,1.61,6669.26,8821.49,7098.86,1.311,1.152,7755.39,11552.73,3.465,23996.86,4.319,15980.81,5033.73,1.961,1.318,1366.15,6.667,1.165,9878.0
2025-09-12,15187.03,1687.6,1.414,1.303,6716.02,8524.77,1.61,6631.51,8852.96,7076.26,1.306,1.143,7742.23,11494.04,3.431,23821.92,4.285,15960.81,5009.91,1.956,1.324,1378.5,6.593,1.157,9766.3
2025-09-15,15049.33,1694.01,1.437,1.299,6742.9,8516.68,1.61,6647.73,8840.35,7086.17,1.315,1.148,7748.89,11457.64,3.479,23638.18,4.31,15957.43,4999.91,1.949,1.325,1380.95,6.665,1.163,9719.97
2025-09-16,14892.94,1704.74,1.453,1.319,6725.24,8595.29,1.632,6634.83,8906.91,7090.5,1.309,1.15,7785.71,11458.41,3.504,23552.92,4.332,15931.13,4974.95,1.949,1.332,1399.13,6.665,1.169,9633.67
2025-09-17,14837.99,1694.52,1.48,1.328,6774.73,8677.3,1.636,6676.25,8992.88,7141.33,1.324,1.158,7838.61,11488.7,3.573,23636.22,4.374,16004.23,4984.68,1.949,1.357,1411.89,6.755,1.181,9649.8
2025-09-18,14555.47,1677.36,1.455,1.309,6701.16,8587.32,1.613,6598.84,8918.38,7064.95,1.306,1.144,7753.86,11284.48,3.514,23167.55,4.357,15832.46,4917.23,1.927,1.364,1422.11,6.688,1.169,9464.94
2025-09-19,14565.73,1663.49,1.455,1.296,6714.66,8544.12,1.607,6604.49,8882.2,7061.54,1.312,1.147,7730.4,11377.28,3.508,23315.69,4.381,15827.81,4912.03,1.93,1.346,1403.87,6.713,1.17,9488.48
2025-09-22,14419.13,1675.28,1.466,1.305,6757.1,8603.26,1.609,6634.84,8950.09,7099.84,1.317,1.152,7769.66,11305.11,3.531,23143.05,4.431,15936.52,4933.02,1.929,1.364,1451.26,6.749,1.178,9437.71
2025-09-23,14643.32,1631.28,1.476,1.285,6754.82,8510.27,1.588,6630.7,8896.12,7084.96,1.314,1.149,7721.71,11346.75,3.543,23308.95,4.411,15875.85,4928.53,1.927,1.348,1449.88,6.749,1.175,9477.25
2025-09-24,14597.86,1664.46,1.505,1.307,6852.91,8655.49,1.618,6699.32,9074.16,7176.85,1.336,1.165,7829.29,11375.76,3.62,23288.22,4.509,16003.73,4962.28,1.935,1.394,1500.53,6.865,1.197,9493.42
2025-09-25,14500.83,1642.08,1.53,1.303,6899.61,8623.94,1.612,6739.93,9096.53,7213.3,1.342,1.174,7842.1,11320.56,3.679,23097.26,4.531,16087.74,4984.61,1.935,1.39,1519.15,6.941,1.203,9446.7
2025-09-26,14525.26,1612.3,1.492,1.286,6824.8,8499.54,1.595,6676.92,8973.23,7137.6,1.329,1.16,7748.34,11354.81,3.585,23106.78,4.452,15973.44,4965.39,1.929,1.363,1494.77,6.815,1.184,9463.27
2025-09-29,14454.34,1623.42,1.539,1.301,6927.16,8614.86,1.605,6779.71,9109.48,7247.08,1.35,1.178,7855.48,11403.68,3.681,23103.06,4.523,16174.85,5019.46,1.947,1.389,1514.95,6.965,1.208,9524.18
2025-09-30,14344.25,1611.98,1.537,1.313,6985.52,8703.63,1.608,6811.55,9186.52,7288.51,1.356,1.185,7903.55,11376.91,3.685,22927.2,4.553,16351.17,5048.63,1.954,1.426,1540.58,6.979,1.209,9489.48
2025-10-09,14313.43,1609.01,1.543,1.321,7119.11,8787.62,1.618,6912.51,9355.76,7403.69,1.38,1.204,8007.66,11462.94,3.706,22980.36,4.636,16644.76,5102.1,1.98,1.442,1585.7,7.064,1.229,9573.0
2025-10-10,14382.77,1589.08,1.465,1.298,6937.3,8656.41,1.616,6776.93,9169.11,7257.79,1.347,1.177,7877.16,11581.0,3.546,23150.99,4.519,16345.24,5024.83,1.964,1.368,1496.68,6.85,1.198,9608.88
2025-10-13,14491.19,1568.52,1.441,1.295,6906.07,8640.55,1.615,6743.87,9142.55,7226.31,1.338,1.171,7848.36,11529.96,3.499,23292.91,4.461,16327.19,5011.92,1.956,1.381,1517.63,6.764,1.184,9595.13
2025-10-14,14857.71,1565.12,1.382,1.27,6803.87,8472.13,1.594,6663.26,8917.51,7114.93,1.325,1.151,7723.82,11659.07,3.361,23705.58,4.334,16144.9,5001.61,1.947,1.328,1453.02,6.595,1.154,9717.04
2025-10-15,14949.49,1590.55,1.419,1.294,6907.12,8599.29,1.618,6763.28,9041.34,7219.57,1.347,1.17,7839.34,11712.15,3.44,23828.56,4.409,16373.05,5070.61,1.968,1.352,1473.31,6.734,1.173,9797.04
2025-10-16,15164.38,1569.89,1.429,1.283,6931.3,8505.9,1.599,6782.75,8963.93,7218.02,1.348,1.166,7805.49,11757.64,3.453,23964.26,4.383,16386.12,5100.76,1.971,1.336,1459.48,6.751,1.17,9863.18
2025-10-17,15116.01,1511.0,1.381,1.244,6771.59,8257.92,1.564,6631.03,8697.55,7042.32,1.321,1.139,7607.1,11667.41,3.339,23881.1,4.263,16041.29,5014.62,1.939,1.28,1404.51,6.557,1.139,9757.18
2025-10-20,15099.52,1507.21,1.413,1.258,6802.71,8319.84,1.581,6666.75,8764.34,7084.57,1.324,1.145,7667.68,11754.93,3.404,23896.19,4.295,16070.37,5026.6,1.946,1.29,1409.47,6.618,1.147,9780.42
2025-10-21,15147.62,1537.95,1.463,1.278,6914.52,8440.49,1.62,6769.11,8908.15,7195.35,1.34,1.163,7791.13,11759.99,3.508,23980.89,4.382,16283.25,5081.34,1.966,1.32,1449.08,6.783,1.171,9821.06
2025-10-22,15294.31,1551.29,1.452,1.271,6888.55,8404.15,1.617,6746.87,8837.96,7162.86,1.332,1.16,7759.25,11771.55,3.481,24129.78,4.355,16223.76,5086.25,1.966,1.309,1448.3,6.747,1.164,9848.67
2025-10-23,15394.21,1534.73,1.452,1.272,6918.14,8399.5,1.623,6767.21,8856.42,7182.69,1.339,1.162,7769.99,11867.91,3.48,24258.42,4.357,16272.15,5114.66,1.971,1.301,1444.02,6.757,1.166,9925.59
2025-10-24,15326.16,1552.35,1.51,1.29,7023.63,8527.91,1.635,6852.31,9000.29,7280.04,1.347,1.179,7867.0,11806.38,3.605,24116.39,4.437,16446.33,5155.17,1.982,1.343,1506.85,6.891,1.188,9914.09
2025-10-27,15330.65,1549.26,1.541,1.305,7097.17,8615.55,1.647,6934.01,9150.83,7376.18,1.358,1.194,7962.24,11861.54,3.676,24129.77,4.504,16672.73,5195.96,2.009,1.362,1529.5,6.983,1.206,9974.91
2025-10-28,15305.38,1530.72,1.538,1.304,7048.56,8597.08,1.654,6899.53,9103.47,7339.1,1.348,1.188,7935.96,11799.23,3.672,24092.84,4.49,16538.85,5164.53,2.002,1.354,1516.7,6.96,1.201,9921.81
2025-10-29,14988.71,1659.52,1.59,1.319,7134.65,8700.44,1.654,6981.96,9277.14,7440.81,1.364,1.205,8027.79,11804.47,3.78,23899.92,4.567,16724.48,5185.87,2.014,1.369,1534.63,7.096,1.223,9926.97
2025-10-30,14994.58,1638.02,1.558,1.298,7093.8,8604.01,1.64,6926.26,9159.67,7372.06,1.355,1.194,7944.07,11756.03,3.711,23921.04,4.536,16608.74,5158.23,2.002,1.358,1505.95,6.998,1.212,9935.4
2025-10-31,14978.55,1669.02,1.513,1.305,6988.3,8629.04,1.653,6824.43,9092.06,7278.16,1.342,1.18,7900.7,11750.01,3.627,23909.16,4.48,16368.05,5098.87,1.992,1.354,1458.95,6.886,1.199,9857.96
2025-11-03,15174.91,1652.69,1.521,1.313,6998.68,8665.21,1.662,6843.6,9095.28,7293.79,1.339,1.182,7930.61,11855.99,3.638,24227.46,4.48,16392.05,5106.99,1.999,1.344,1443.83,6.895,1.201,9945.79
2025-11-04,15489.68,1612.15,1.488,1.296,6935.68,8547.56,1.655,6792.68,8943.01,7221.24,1.325,1.17,7848.88,11899.87,3.565,24481.86,4.405,16286.74,5101.27,1.987,1.322,1429.8,6.796,1.18,10006.23
2025-11-05,15488.71,1608.76,1.505,1.303,6956.11,8581.05,1.672,6805.38,8966.2,7236.14,1.325,1.17,7875.91,11949.86,3.599,24489.24,4.39,16297.17,5092.8,1.992,1.316,1433.05,6.81,1.183,10014.33
2025-11-06,15422.65,1602.69,1.535,1.317,7069.35,8681.05,1.677,6902.66,9110.94,7343.16,1.342,1.19,7971.41,11996.86,3.667,24494.83,4.47,16554.48,5155.06,2.007,1.348,1480.94,6.931,1.204,10094.61
2025-11-07,15401.44,1605.77,1.527,1.315,7054.3,8669.71,1.671,6881.46,9088.88,7321.88,1.341,1.188,7951.15,12011.57,3.649,24498.2,4.449,16519.01,5144.79,2.007,1.338,1459.12,6.888,1.2,10104.35
2025-11-10,15500.94,1595.0,1.504,1.32,7065.77,8694.28,1.692,6906.26,9108.77,7345.49,1.345,1.191,7982.76,12103.68,3.618,24720.03,4.454,16569.54,5172.84,2.016,1.326,1450.74,6.903,1.201,10187.63
2025-11-11,15555.51,1578.78,1.48,1.319,7004.75,8668.59,1.692,6843.18,9044.13,7282.41,1.338,1.179,7941.03,12078.72,3.566,24786.68,4.399,16419.41,5140.28,2.007,1.311,1430.1,6.808,1.19,10154.0
2025-11-12,15629.95,1571.91,1.481,1.312,7003.23,8606.24,1.683,6834.4,8984.53,7262.69,1.343,1.179,7909.01,12086.72,3.561,24974.03,4.391,16394.19,5156.65,2.006,1.299,1421.77,6.814,1.186,10190.99
2025-11-13,15622.73,1613.03,1.514,1.328,7117.04,8726.03,1.698,6917.02,9123.58,7357.07,1.36,1.194,8011.9,12119.24,3.645,24950.12,4.444,16575.04,5206.39,2.019,1.32,1442.22,6.92,1.206,10231.19
2025-11-14,15662.16,1596.77,1.47,1.31,6999.8,8625.32,1.692,6808.31,8975.12,7240.35,1.347,1.177,7909.79,12047.32,3.543,24866.34,4.373,16320.91,5146.7,2.004,1.306,1402.99,6.781,1.185,10163.78
2025-11-17,15458.98,1609.7,1.464,1.313,6955.63,8648.73,1.698,6764.12,8975.92,7206.11,1.332,1.169,7899.2,11988.34,3.533,24673.48,4.358,16207.58,5102.06,1.99,1.312,1395.58,6.732,1.182,10065.78
2025-11-18,15414.51,1562.62,1.449,1.302,6905.09,8562.78,1.68,6721.39,8871.4,7150.26,1.327,1.163,7826.45,11822.18,3.495,24493.08,4.336,16098.1,5086.72,1.978,1.31,1399.58,6.694,1.172,10004.16
2025-11-19,15544.84,1540.79,1.455,1.29,6943.19,8492.99,1.655,6750.96,8836.47,7165.73,1.33,1.165,7804.54,11840.74,3.502,24533.86,4.33,16170.71,5116.08,1.98,1.293,1386.05,6.702,1.171,10081.64
2025-11-20,15679.33,1524.36,1.44,1.282,6895.68,8439.19,1.645,6717.62,8761.06,7123.48,1.32,1.159,7754.57,11818.54,3.467,24647.36,4.293,16093.68,5096.39,1.978,1.284,1368.93,6.662,1.164,10093.28
2025-11-21,15521.06,1452.5,1.384,1.236,6730.16,8125.7,1.586,6554.04,8457.68,6930.56,1.297,1.127,7511.8,11610.37,3.327,24330.36,4.165,15716.84,5007.56,1.942,1.232,1325.28,6.489,1.123,9922.9
2025-11-24,15401.53,1461.62,1.384,1.252,6729.54,8227.71,1.611,6546.06,8521.64,6938.17,1.297,1.127,7556.66,11553.19,3.331,24181.8,4.171,15710.23,4998.78,1.935,1.248,1336.38,6.483,1.126,9871.28
2025-11-25,15606.12,1473.25,1.407,1.268,6796.59,8335.74,1.633,6608.54,8627.89,7009.77,1.303,1.138,7647.97,11611.44,3.392,24333.83,4.255,15806.9,5028.66,1.944,1.265,1342.11,6.567,1.143,9962.27
2025-11-26,15485.54,1467.1,1.447,1.268,6855.58,8334.17,1.633,6648.68,8640.94,7043.85,1.31,1.145,7666.59,11562.47,3.468,24184.62,4.284,15841.15,5034.76,1.942,1.283,1355.38,6.675,1.156,9932.22
2025-11-27,15567.61,1457.94,1.435,1.273,6832.92,8344.61,1.637,6645.41,8623.96,7037.63,1.305,1.144,7666.54,11581.72,3.451,24228.21,4.267,15849.34,5035.55,1.947,1.287,1350.91,6.652,1.15,9955.82
2025-11-28,15440.28,1463.61,1.448,1.291,6850.15,8433.17,1.661,6662.16,8723.54,7072.2,1.312,1.15,7724.31,11593.93,3.477,24193.82,4.299,15886.56,5031.06,1.954,1.301,1367.86,6.675,1.161,9930.32
2025-12-01,15557.95,1485.86,1.468,1.295,6931.76,8493.5,1.666,6735.49,8810.73,7148.13,1.325,1.163,7797.62,11690.06,3.52,24386.58,4.363,16058.39,5071.82,1.966,1.302,1377.76,6.766,1.177,10008.37
2025-12-02,15560.01,1474.82,1.46,1.286,6894.3,8409.0,1.661,6702.89,8734.51,7106.28,1.318,1.156,7748.09,11675.51,3.496,24364.51,4.333,15958.94,5046.05,1.959,1.282,1360.66,6.734,1.169,10003.06
2025-12-03,15422.05,1468.87,1.443,1.277,6857.62,8334.63,1.651,6668.62,8680.02,7067.82,1.313,1.15,7694.47,11652.59,3.459,24249.52,4.302,15905.33,5019.98,1.952,1.271,1348.53,6.696,1.16,9966.22
2025-12-04,15357.35,1463.43,1.461,1.275,6900.5,8335.07,1.639,6691.47,8700.85,7090.11,1.32,1.154,7696.19,11610.17,3.495,24137.53,4.313,15952.56,5039.06,1.951,1.29,1366.87,6.73,1.163,9964.72
2025-12-05,15268.65,1485.64,1.482,1.3,6960.38,8443.27,1.664,6747.36,8806.37,7156.43,1.335,1.167,7783.87,11620.64,3.539,24008.41,4.345,16067.93,5085.94,1.966,1.303,1366.81,6.793,1.176,10062.64
2025-12-08,15272.55,1504.58,1.53,1.315,7009.3,8536.16,1.681,6802.13,8898.84,7219.06,1.341,1.174,7863.03,11556.79,3.633,23952.31,4.381,16146.25,5115.34,1.973,1.328,1392.26,6.878,1.191,10089.32
2025-12-09,15263.32,1478.72,1.535,1.308,6966.87,8487.39,1.672,6767.6,8835.51,7178.48,1.329,1.168,7819.03,11451.03,3.652,23787.2,4.362,16049.11,5079.08,1.968,1.318,1388.46,6.859,1.188,10001.63
2025-12-10,15021.54,1466.13,1.532,1.312,6956.42,8519.25,1.674,6758.18,8878.77,7180.5,1.328,1.169,7827.85,11460.93,3.657,23662.09,4.376,16025.28,5063.28,1.964,1.318,1388.04,6.874,1.192,9955.86
2025-12-11,15071.97,1522.43,1.511,1.3,6901.18,8408.7,1.649,6700.71,8788.07,7116.16,1.321,1.159,7741.72,11369.87,3.604,23558.49,4.348,15915.25,5044.49,1.956,1.304,1366.53,6.787,1.179,9933.89
2025-12-12,15033.07,1527.22,1.527,1.312,6951.51,8476.76,1.649,6743.99,8896.48,7173.28,1.331,1.168,7800.03,11354.27,3.636,23567.11,4.371,16023.56,5074.33,1.959,1.329,1390.29,6.825,1.187,9979.0
2025-12-15,15054.71,1510.62,1.495,1.305,6896.26,8405.61,1.644,6703.6,8827.39,7126.94,1.325,1.16,7752.29,11421.49,3.574,23643.22,4.321,15929.3,5065.88,1.952,1.3,1359.39,6.745,1.175,10037.96
2025-12-16,14973.3,1518.74,1.463,1.279,6802.14,8259.04,1.627,6623.39,8687.68,7034.38,1.31,1.146,7640.0,11332.08,3.506,23537.64,4.276,15735.93,5011.26,1.939,1.276,1333.08,6.669,1.156,9974.27
2025-12-17,14993.23,1518.07,1.517,1.297,6920.81,8382.22,1.643,6745.78,8857.11,7166.27,1.33,1.169,7759.29,11364.87,3.625,23561.74,4.352,15949.56,5075.52,1.956,1.305,1366.02,6.829,1.185,10065.99
2025-12-18,15292.22,1510.36,1.479,1.291,6872.88,8363.45,1.641,6707.32,8811.52,7126.46,1.322,1.161,7729.55,11457.02,3.542,23793.11,4.313,15943.95,5087.13,1.959,1.3,1346.05,6.715,1.17,10131.41
2025-12-19,15224.0,1525.27,1.485,1.309,6903.74,8429.6,1.668,6734.07,8897.01,7165.66,1.329,1.169,7791.14,11477.2,3.559,23758.25,4.345,16014.11,5105.31,1.968,1.303,1348.76,6.753,1.178,10125.82
2025-12-22,15139.42,1528.9,1.521,1.319,6975.54,8519.95,1.683,6798.12,9004.06,7238.6,1.341,1.181,7869.38,11424.62,3.637,23617.05,4.4,16137.89,5132.3,1.978,1.323,1376.23,6.838,1.192,10106.35
2025-12-23,15195.24,1519.04,1.53,1.315,7002.52,8501.63,1.679,6811.77,9005.51,7249.58,1.344,1.185,7864.02,11426.52,3.649,23661.09,4.424,16150.85,5144.69,1.978,1.329,1381.15,6.861,1.195,10142.18
2025-12-24,15149.99,1524.96,1.539,1.338,7015.42,8632.7,1.701,6831.51,9123.92,7290.34,1.347,1.191,7934.5,11453.94,3.68,23684.06,4.452,16198.68,5140.73,1.988,1.354,1393.63,6.88,1.206,10122.38
2025-12-25,15142.03,1538.05,1.542,1.352,7024.91,8716.78,1.725,6845.16,9196.73,7316.59,1.349,1.193,7982.23,11486.25,3.691,23719.93,4.479,16238.86,5156.1,1.995,1.377,1390.47,6.874,1.209,10145.53
2025-12-26,15088.96,1543.41,1.544,1.349,7062.23,8746.89,1.713,6866.84,9256.45,7346.31,1.355,1.2,8008.84,11543.41,3.696,23678.98,4.493,16301.27,5177.46,1.997,1.376,1387.14,6.893,1.218,10164.65
2025-12-29,15243.67,1536.46,1.532,1.343,7016.63,8733.82,1.715,6840.53,9221.57,7318.28,1.344,1.195,7985.71,11518.27,3.672,23685.55,4.499,16238.81,5159.15,1.995,1.377,1387.65,6.865,1.211,10169.83
2025-12-30,15222.26,1530.33,1.544,1.347,7042.29,8737.43,1.707,6858.09,9256.75,7339.53,1.349,1.198,7996.31,11512.98,3.699,23657.76,4.516,16259.7,5162.41,1.997,1.381,1401.62,6.893,1.216,10162.71
2025-12-31,15238.01,1519.56,1.522,1.345,6998.76,8735.38,1.714,6826.62,9265.05,7316.72,1.341,1.194,7983.08,11522.96,3.65,23660.95,4.496,16233.82,5153.18,1.997,1.389,1385.46,6.831,1.211,10163.22
2026-01-05,15185.61,1546.98,1.566,1.375,7165.49,8917.79,1.74,6956.12,9495.41,7467.2,1.373,1.219,8140.73,11567.21,3.759,23650.81,4.596,16557.97,5269.85,2.019,1.43,1446.49,6.95,1.238,10265.63
2026-01-06,15264.04,1575.06,1.573,1.39,7282.97,9045.48,1.762,7063.68,9697.62,7594.52,1.393,1.241,8269.81,11705.23,3.784,23678.54,4.678,16866.27,5370.18,2.045,1.45,1473.18,7.022,1.255,10462.05
2026-01-07,15156.7,1578.47,1.578,1.395,7268.63,9093.48,1.759,7043.03,9773.26,7594.56,1.387,1.24,8284.53,11710.77,3.793,23558.84,4.685,16858.15,5346.98,2.045,1.487,1487.69,7.002,1.255,10392.08
2026-01-08,15017.61,1591.24,1.56,1.411,7217.03,9168.51,1.779,6985.57,9797.58,7554.86,1.368,1.233,8288.67,11672.42,3.766,23412.79,4.668,16795.24,5307.79,2.041,1.496,1499.84,6.926,1.249,10266.97
2026-01-09,14952.92,1608.0,1.567,1.44,7251.18,9349.9,1.803,7017.31,9999.26,7622.82,1.373,1.246,8386.28,11712.44,3.797,23425.43,4.726,16882.25,5328.63,2.059,1.533,1521.27,6.977,1.268,10265.08
2026-01-12,15004.18,1693.98,1.591,1.488,7282.0,9611.94,1.858,7063.39,10238.1,7709.96,1.373,1.259,8532.1,11753.44,3.862,23469.68,4.796,16976.21,5345.37,2.081,1.581,1558.24,7.021,1.292,10253.96
2026-01-13,15098.29,1651.59,1.56,1.457,7236.73,9434.98,1.837,7020.88,10106.76,7648.63,1.366,1.25,8432.08,11713.23,3.787,23529.13,4.753,16905.91,5327.09,2.065,1.535,1514.68,6.945,1.271,10296.99
2026-01-14,14831.71,1667.71,1.571,1.466,7219.65,9497.15,1.826,6994.02,10211.74,7650.13,1.358,1.249,8458.41,11634.13,3.817,23295.33,4.768,16804.77,5291.62,2.06,1.546,1546.98,6.952,1.276,10183.93
2026-01-15,14728.84,1629.7,1.582,1.465,7260.93,9478.36,1.817,7008.2,10206.26,7660.03,1.366,1.25,8444.26,11611.91,3.84,23241.76,4.787,16799.67,5280.57,2.059,1.56,1539.8,7.003,1.28,10159.59
2026-01-16,14568.75,1633.39,1.582,1.468,7236.47,9469.4,1.839,6983.07,10217.94,7642.92,1.359,1.246,8428.93,11513.77,3.833,23050.49,4.786,16753.02,5243.54,2.05,1.601,1560.54,6.994,1.277,10059.38
2026-01-19,14485.15,1633.71,1.563,1.473,7246.43,9507.26,1.868,6986.89,10286.54,7660.59,1.354,1.249,8463.38,11609.14,3.801,23090.38,4.803,16803.04,5237.02,2.059,1.58,1553.11,6.981,1.277,10088.39
2026-01-20,14595.96,1600.97,1.534,1.456,7210.66,9411.94,1.864,6963.9,10236.96,7632.02,1.347,1.244,8413.66,11762.03,3.738,23430.68,4.758,16817.25,5228.02,2.064,1.555,1528.52,6.916,1.265,10183.67
2026-01-21,14365.04,1603.24,1.542,1.469,7229.54,9486.63,1.883,6970.08,10351.53,7661.4,1.341,1.249,8460.5,11690.14,3.759,23239.36,4.793,16856.31,5222.11,2.062,1.574,1582.52,6.927,1.274,10066.42
2026-01-22,14305.29,1614.31,1.558,1.482,7217.64,9557.55,1.905,6971.03,10410.46,7674.76,1.341,1.25,8498.01,11775.25,3.798,23281.68,4.799,16824.01,5198.19,2.067,1.572,1588.96,6.954,1.282,10031.58
2026-01-23,14181.92,1675.93,1.562,1.513,7188.29,9743.2,1.93,6941.39,10661.89,7705.51,1.331,1.257,8578.24,11770.14,3.823,23220.56,4.836,16772.53,5162.55,2.081,1.624,1601.4,6.926,1.294,9961.21
2026-01-26,14235.6,1651.71,1.549,1.489,7200.93,9622.17,1.915,6947.98,10558.28,7688.45,1.335,1.256,8521.59,11846.94,3.786,23341.93,4.75,16809.49,5192.16,2.076,1.579,1579.85,6.891,1.284,10058.6
2026-01-27,14219.86,1650.9,1.563,1.497,7202.85,9641.4,1.923,6946.1,10610.82,7698.25,1.336,1.253,8533.69,11745.91,3.811,23214.71,4.746,16810.69,5196.94,2.074,1.622,1603.74,6.891,1.283,10016.66
2026-01-28,14131.44,1648.28,1.553,1.498,7237.46,9661.69,1.903,6964.26,10675.65,7726.32,1.342,1.262,8544.11,11929.22,3.789,23268.22,4.751,16914.45,5210.84,2.088,1.619,1602.53,6.865,1.283,10037.86
2026-01-29,14351.07,1620.38,1.547,1.483,7285.01,9583.95,1.883,7017.31,10572.23,7745.58,1.36,1.265,8528.35,12076.72,3.771,23604.81,4.715,17043.45,5296.62,2.091,1.579,1553.97,6.876,1.28,10212.42
2026-01-30,14295.68,1615.69,1.577,1.469,7209.05,9494.98,1.89,6947.51,10389.74,7651.97,1.347,1.249,8446.84,11955.83,3.821,23587.79,4.655,16755.22,5221.0,2.069,1.575,1555.78,6.88,1.274,10106.64
2026-02-02,14317.19,1582.86,1.539,1.417,7016.04,9173.57,1.832,6799.36,9975.82,7447.56,1.316,1.213,8216.2,11582.19,3.726,23287.6,4.548,16307.77,5113.12,2.024,1.504,1495.48,6.76,1.237,9947.15
2026-02-03,14200.76,1634.63,1.565,1.463,7109.87,9442.35,1.886,6879.27,10285.7,7576.38,1.337,1.237,8390.09,11670.15,3.795,23245.48,4.646,16535.48,5166.66,2.047,1.552,1516.27,6.852,1.264,9967.19
2026-02-04,14401.45,1623.09,1.555,1.466,7171.13,9440.07,1.89,6936.26,10301.04,7624.17,1.35,1.246,8428.36,11983.09,3.777,23597.22,4.644,16703.17,5225.67,2.06,1.537,1498.14,6.865,1.267,10151.44
2026-02-05,14641.04,1590.09,1.53,1.443,7119.0,9280.29,1.869,6895.07,10111.19,7551.3,1.346,1.232,8335.18,11932.84,3.709,23864.07,4.585,16597.26,5208.31,2.057,1.511,1476.54,6.827,1.249,10167.44
2026-02-06,14598.41,1604.44,1.519,1.439,7082.58,9261.34,1.875,6858.16,10111.65,7522.59,1.342,1.226,8317.1,11904.0,3.699,23785.92,4.603,16519.98,5177.51,2.052,1.502,1466.11,6.783,1.246,10128.12
2026-02-09,14651.04,1626.18,1.568,1.466,7202.64,9471.33,1.91,6970.39,10316.29,7654.09,1.358,1.248,8476.23,11984.85,3.805,23906.11,4.676,16775.02,5253.95,2.074,1.545,1502.97,6.91,1.271,10213.64
2026-02-10,14689.11,1616.34,1.565,1.474,7205.58,9490.37,1.905,6978.22,10310.28,7658.92,1.358,1.251,8481.85,12028.81,3.793,23965.78,4.703,16818.54,5263.55,2.076,1.551,1516.71,6.914,1.271,10211.96
2026-02-11,14718.92,1609.29,1.54,1.471,7194.74,9477.97,1.914,6962.88,10335.52,7652.35,1.355,1.249,8467.88,12116.3,3.75,24031.33,4.691,16849.98,5265.45,2.083,1.537,1499.83,6.85,1.267,10218.27
2026-02-12,14514.6,1617.44,1.56,1.483,7217.14,9564.61,1.919,6972.31,10457.58,7685.88,1.354,1.254,8505.18,12077.48,3.802,23808.98,4.702,16885.36,5251.99,2.084,1.561,1526.5,6.888,1.279,10161.52
2026-02-13,14414.15,1613.86,1.537,1.463,7117.7,9438.07,1.906,6884.89,10303.66,7584.63,1.337,1.237,8407.51,11902.31,3.74,23556.55,4.682,16655.24,5174.6,2.062,1.561,1515.51,6.814,1.265,10026.68
2026-02-24,14378.33,1619.83,1.557,1.479,7194.92,9547.29,1.934,6954.53,10419.52,7663.84,1.346,1.25,8498.96,12083.29,3.775,23708.59,4.732,16807.38,5186.5,2.074,1.537,1510.39,6.92,1.28,10110.18
